id,source_files,source_lines,owner,claim_type,subtype,claim_text,expected_value,doc_says,code_says,vps_says,status,suggested_fix,notes
c-1354,modules/local-ai-packaged/README.md,240,upstream,behavioral,firewall_command,ufw allow 80 && ufw allow 443 opens necessary cloud-deployment ports,ufw rules allow 80 and 443,"   python3 start_services.py --profile gpu-nvidia --environment public
   ```

3. Set up A records for your DNS provider to point your subdomains you'll set up in the .env file for Caddy
to the IP address of your cloud instance.",,,UNVERIFIABLE,,
c-1355,modules/local-ai-packaged/README.md,273,upstream,concrete,url_port,n8n web UI is reachable at http://localhost:5678/,5678,,,,UNVERIFIABLE,,
c-1356,modules/local-ai-packaged/README.md,277,upstream,concrete,path,n8n workflow JSON files live in n8n/backup/workflows/ for import,n8n/backup/workflows/,,path missing: n8n/backup/workflows,,UNVERIFIABLE,,
c-1357,modules/local-ai-packaged/README.md,304,upstream,concrete,service_url,Ollama service URL inside docker network is http://ollama:11434,http://ollama:11434,,,,UNVERIFIABLE,,
c-1358,modules/local-ai-packaged/README.md,306,upstream,concrete,service_name,Postgres/Supabase DB host inside docker network is 'db',db,,,,UNVERIFIABLE,,
c-1359,modules/local-ai-packaged/README.md,309,upstream,concrete,service_url,Qdrant service URL inside docker network is http://qdrant:6333,http://qdrant:6333,,,,UNVERIFIABLE,,
c-1360,modules/local-ai-packaged/README.md,320,upstream,concrete,url_port,Open WebUI is reachable at http://localhost:3000/,3000,,,,UNVERIFIABLE,,
c-1361,modules/local-ai-packaged/README.md,323,upstream,concrete,path,n8n_pipe.py file exists at the project root,n8n_pipe.py,,path missing: n8n_pipe.py,,MATCH,,
c-1362,modules/local-ai-packaged/README.md,351,upstream,concrete,docker_project_name,docker compose project name is 'localai',localai,,,,UNVERIFIABLE,,
c-1363,modules/local-ai-packaged/README.md,369,upstream,behavioral,troubleshooting_recipe,Deleting supabase/docker/volumes/db/data resolves supabase-analytics startup failure after Postgres password change,delete supabase/docker/volumes/db/data,"  3. See the [Docker GPU documentation](https://docs.docker.com/desktop/features/gpu/) for more details

- **Linux GPU Support**: If you're having trouble running Ollama with GPU support on Linux, follow the [Ollama Docker instructions](https://github.com/ollama/ollama/blob/main/docs/docker.md).

##",,,UNVERIFIABLE,,
c-1364,modules/local-ai-packaged/README.md,373,upstream,behavioral,known_issue,An '@' character in POSTGRES_PASSWORD breaks n8n's connection to Supabase via kong,@ in password breaks connection,"### n8n Node Issues

- **Local File Trigger or Execute Command nodes not available**: Starting with n8n v2+, these nodes are disabled by default for security. To enable them, uncomment `NODES_EXCLUDE=[]` in the `x-n8n` section of `docker-compose.yml` and restart n8n. See [Accessing local files](#acc",,,UNVERIFIABLE,,
c-1365,modules/local-ai-packaged/README.md,375,upstream,behavioral,troubleshooting_recipe,chmod 755 searxng fixes the SearXNG container restart loop,chmod 755 searxng,,ls: cannot access 'searxng': No such file or directory,,UNVERIFIABLE,,
c-1366,modules/local-ai-packaged/README.md,377,upstream,concrete,path,supabase/ folder is created/populated when start_services.py runs,supabase/,,path missing: supabase,,UNVERIFIABLE,,
c-1367,modules/local-ai-packaged/README.md,389,upstream,behavioral,default_behavior,n8n v2+ disables Local File Trigger and Execute Command nodes by default,disabled by default in n8n v2+,,,,UNVERIFIABLE,,
c-1368,modules/local-ai-packaged/README.md,390,upstream,concrete,env_var,Setting NODES_EXCLUDE=[] in docker-compose.yml x-n8n section re-enables disabled nodes,NODES_EXCLUDE=[],,,,UNVERIFIABLE,,
c-1369,modules/local-ai-packaged/README.md,422,upstream,concrete,path,Shared filesystem path inside the n8n container is /data/shared,/data/shared,,Error response from daemon: No such container: ls,,UNVERIFIABLE,,
c-1370,modules/local-ai-packaged/README.md,449,upstream,concrete,license,Project is licensed under Apache License 2.0,Apache License 2.0,,,,UNVERIFIABLE,,
c-1371,stack/roles/README.md,29,owned,concrete,file_exists,A media-cpu role fragment exists under stack/roles/,stack/roles/media-cpu,,,,UNVERIFIABLE,,
c-1372,stack/roles/README.md,29,owned,behavioral,config_default,media-cpu role fragment makes ComfyUI's CPU-safe default explicit,ComfyUI runs in CPU mode under media-cpu role,,,,UNVERIFIABLE,,
c-1373,stack/roles/README.md,30,owned,concrete,file_exists,A media-gpu role fragment exists under stack/roles/,stack/roles/media-gpu,,,,UNVERIFIABLE,,
c-1374,stack/roles/README.md,30,owned,behavioral,config_override,media-gpu role fragment removes the --cpu fallback flag,no --cpu argument passed to ComfyUI under media-gpu role,,,,UNVERIFIABLE,,
c-1375,stack/roles/README.md,32,owned,concrete,file_exists,A tools role fragment exists under stack/roles/,stack/roles/tools,,,,UNVERIFIABLE,,
c-1376,stack/roles/README.md,34,owned,concrete,path,stack/topology/roles.json exists,stack/topology/roles.json,,OK,,UNVERIFIABLE,,
c-1377,stack/roles/README.md,35,owned,concrete,path,./bin/start-1215.py exists,bin/start-1215.py,,,,UNVERIFIABLE,,
c-1378,stack/roles/README.md,35,owned,behavioral,cli_subcommand,./bin/start-1215.py accepts a compose-cmd subcommand that takes a node argument,compose-cmd subcommand resolves role fragments per node from roles.json,,/bin/sh: 1: ./bin/start-1215.py: not found,,UNVERIFIABLE,,
c-1379,modules/honcho/README.md,11,upstream,concrete,version,Honcho version is 3.0.6,3.0.6,,,,UNVERIFIABLE,,
c-1380,modules/honcho/README.md,12,upstream,concrete,package_name,Python SDK is published on PyPI as honcho-ai,honcho-ai,,,,UNVERIFIABLE,,
c-1381,modules/honcho/README.md,13,upstream,concrete,package_name,TypeScript SDK is published on npm as @honcho-ai/sdk,@honcho-ai/sdk,,,,UNVERIFIABLE,,
c-1382,modules/honcho/README.md,14,upstream,concrete,discord_id,Plastic Labs Discord server ID is 1016845111637839922,1016845111637839922,"[![PyPI version](https://img.shields.io/pypi/v/honcho-ai.svg)](https://pypi.org/project/honcho-ai/)
[![NPM version](https://img.shields.io/npm/v/@honcho-ai/sdk.svg)](https://npmjs.org/package/@honcho-ai/sdk)
[![Discord](https://img.shields.io/discord/1016845111637839922?style=flat&logo=discord&logoC",,,MATCH,,
c-1383,modules/honcho/README.md,4,upstream,concrete,path,Logo asset exists at assets/honcho.svg,assets/honcho.svg,,path missing: assets/honcho.svg,,MATCH,,
c-1384,modules/honcho/README.md,37,upstream,concrete,install_command,Python SDK installs via 'pip install honcho-ai',pip install honcho-ai,,,,UNVERIFIABLE,,
c-1385,modules/honcho/README.md,45,upstream,concrete,python_import,Honcho class is importable as 'from honcho import Honcho',from honcho import Honcho,,,,UNVERIFIABLE,,
c-1386,modules/honcho/README.md,48,upstream,behavioral,api_signature,Honcho() constructor accepts workspace_id keyword argument,Honcho(workspace_id=...),,,,UNVERIFIABLE,,
c-1387,modules/honcho/README.md,51,upstream,behavioral,api_signature,honcho.peer(name) returns a Peer object,peer(name) -> Peer,,,,UNVERIFIABLE,,
c-1388,modules/honcho/README.md,56,upstream,behavioral,api_signature,honcho.session(name) returns a Session object,session(name) -> Session,,,,UNVERIFIABLE,,
c-1389,modules/honcho/README.md,58,upstream,behavioral,api_signature,Session has add_messages() method that accepts a list,session.add_messages([...]),,,,UNVERIFIABLE,,
c-1390,modules/honcho/README.md,60,upstream,behavioral,api_signature,Peer has message() method that creates a message,peer.message(text),,,,UNVERIFIABLE,,
c-1391,modules/honcho/README.md,71,upstream,behavioral,api_signature,Peer has chat() method for natural-language queries,peer.chat(question),,,,UNVERIFIABLE,,
c-1392,modules/honcho/README.md,74,upstream,behavioral,api_signature,Session.context() accepts summary and tokens kwargs,"session.context(summary=..., tokens=...)",,,,UNVERIFIABLE,,
c-1393,modules/honcho/README.md,77,upstream,behavioral,api_signature,context object has to_openai() method accepting assistant kwarg,context.to_openai(assistant=...),,,,UNVERIFIABLE,,
c-1394,modules/honcho/README.md,87,upstream,behavioral,api_signature,Peer has search() method,peer.search(query),,,,UNVERIFIABLE,,
c-1395,modules/honcho/README.md,90,upstream,behavioral,api_signature,Session has representation() method accepting a peer,session.representation(peer),,,,UNVERIFIABLE,,
c-1396,modules/honcho/README.md,134,upstream,concrete,path,Client SDKs live in the sdks/ directory,sdks/,,path missing: sdks,,UNVERIFIABLE,,
c-1397,modules/honcho/README.md,161,upstream,concrete,version_constraint,Minimum Python version is 3.10,3.10,,,,UNVERIFIABLE,,
c-1398,modules/honcho/README.md,162,upstream,concrete,version_constraint,Minimum uv version is 0.5.0,0.5.0,,,,UNVERIFIABLE,,
c-1399,modules/honcho/README.md,173,upstream,concrete,repo_url,Source repository is at github.com/plastic-labs/honcho,https://github.com/plastic-labs/honcho,"the local project setup.

1. **Clone the repository**

```bash",,,UNVERIFIABLE,,
c-1400,modules/honcho/README.md,188,upstream,concrete,path,Default virtual environment is created at honcho/.venv,honcho/.venv,,path missing: honcho/.venv,,MATCH,,
c-1401,modules/honcho/README.md,202,upstream,concrete,path,docker-compose.yml.example template exists in repo root,docker-compose.yml.example,,path missing: docker-compose.yml.example,,MATCH,,
c-1402,modules/honcho/README.md,203,upstream,behavioral,docker_service,docker-compose includes a service named 'database',database,,,,UNVERIFIABLE,,
c-1403,modules/honcho/README.md,219,upstream,concrete,env_var,DB_CONNECTION_URI must use postgresql+psycopg prefix,postgresql+psycopg,,"./modules/honcho/tests/conftest.py:66:    or ""postgresql+psycopg://postgres:postgres@localhost:5432/postgres""
./modules/honcho/tests/bench/harness.py:86:        return f""postgresql+psycopg://{self.db_user}:{self.db_password}@localhost:{self.db_port}/{self.db_name}""
./modules/honcho/docker-compose.ym",,MATCH,,
c-1404,modules/honcho/README.md,220,upstream,concrete,env_var,LLM_GEMINI_API_KEY env var configures Google Gemini provider,LLM_GEMINI_API_KEY,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:17672:  claim_text: LLM_GEMINI_API_KEY env var configures Google Gemini provider
./docs/audits/2026-05-01-three-way/claims.curated.yaml:17673:  expected_value: LLM_GEMINI_API_KEY
./.audit-local/claims.draft.yaml:17672:  claim_text: LLM_GEMINI_AP",,MATCH,,
c-1405,modules/honcho/README.md,221,upstream,concrete,env_var,LLM_ANTHROPIC_API_KEY env var configures Anthropic provider,LLM_ANTHROPIC_API_KEY,,"./modules/honcho/tests/bench/locomo.py:46:--anthropic-api-key: Anthropic API key for response judging (can be set in .env as LLM_ANTHROPIC_API_KEY)
./modules/honcho/tests/bench/runner_common.py:230:        api_key: Optional API key. If not provided, uses LLM_ANTHROPIC_API_KEY env var.
./modules/honc",,MATCH,,
c-1406,modules/honcho/README.md,222,upstream,concrete,env_var,LLM_OPENAI_API_KEY env var configures OpenAI provider,LLM_OPENAI_API_KEY,,"./modules/honcho/.env:5:LLM_OPENAI_API_KEY=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
./modules/honcho/.github/workflows/unittest.yml:106:          LLM_OPENAI_API_KEY: ${{ secret",,MATCH,,
c-1407,modules/honcho/README.md,223,upstream,concrete,env_var,LLM_GROQ_API_KEY env var configures Groq provider,LLM_GROQ_API_KEY,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:17708:  claim_text: LLM_GROQ_API_KEY env var configures Groq provider
./docs/audits/2026-05-01-three-way/claims.curated.yaml:17709:  expected_value: LLM_GROQ_API_KEY
./.audit-local/claims.draft.yaml:17708:  claim_text: LLM_GROQ_API_KEY env var c",,MATCH,,
c-1408,modules/honcho/README.md,232,upstream,concrete,env_var,AUTH_USE_AUTH env var toggles authentication,AUTH_USE_AUTH,,"./modules/honcho/.env:3:AUTH_USE_AUTH=false
./modules/honcho/.github/workflows/unittest.yml:104:          AUTH_USE_AUTH: false
./stack/services/honcho/install.sh:91:AUTH_USE_AUTH=false
./docs/audits/2026-05-01-three-way/claims.curated.yaml:17720:  claim_text: AUTH_USE_AUTH env var toggles authentica",,MATCH,,
c-1409,modules/honcho/README.md,233,upstream,concrete,env_var,SENTRY_ENABLED env var toggles Sentry monitoring,SENTRY_ENABLED,,"./modules/honcho/.github/workflows/unittest.yml:105:          SENTRY_ENABLED: false
./modules/honcho/src/main.py:108:SENTRY_ENABLED = settings.SENTRY.ENABLED
./modules/honcho/src/main.py:109:if SENTRY_ENABLED:
./modules/honcho/src/main.py:222:    if SENTRY_ENABLED:
./docs/audits/2026-05-01-three-way",,MATCH,,
c-1410,modules/honcho/README.md,240,upstream,concrete,path,JWT secret generator script exists at scripts/generate_jwt_secret.py,scripts/generate_jwt_secret.py,,path missing: scripts/generate_jwt_secret.py,,MATCH,,
c-1411,modules/honcho/README.md,246,upstream,concrete,env_var,AUTH_JWT_SECRET env var holds the JWT secret,AUTH_JWT_SECRET,,"./modules/honcho/scripts/generate_jwt_secret.py:34:        print(f""AUTH_JWT_SECRET={secret}"")
./modules/honcho/src/security.py:77:        raise ValueError(""AUTH_JWT_SECRET is not set, cannot create JWT."")
./modules/honcho/src/security.py:89:            raise ValueError(""AUTH_JWT_SECRET is not set, c",,MATCH,,
c-1412,modules/honcho/README.md,256,upstream,behavioral,command,'uv run alembic upgrade head' runs database migrations,alembic upgrade head,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:17768:  claim_text: '''uv run alembic upgrade head'' runs database migrations'
./docs/audits/2026-05-01-three-way/claims.curated.yaml:17769:  expected_value: alembic upgrade head
./.audit-local/claims.draft.yaml:17768:  claim_text: '''uv run ale",,MATCH,,
c-1413,modules/honcho/README.md,268,upstream,concrete,path,FastAPI entry point is src/main.py,src/main.py,,path missing: src/main.py,,MATCH,,
c-1414,modules/honcho/README.md,268,upstream,behavioral,command,'uv run fastapi dev src/main.py' starts the dev API server,fastapi dev src/main.py,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:17792:  claim_text: '''uv run fastapi dev src/main.py'' starts the dev API server'
./docs/audits/2026-05-01-three-way/claims.curated.yaml:17793:  expected_value: fastapi dev src/main.py
./.audit-local/claims.draft.yaml:17792:  claim_text: '''uv ",,MATCH,,
c-1415,modules/honcho/README.md,276,upstream,concrete,python_module,Background deriver runs as 'python -m src.deriver',src.deriver,,,,UNVERIFIABLE,,
c-1416,modules/honcho/README.md,293,upstream,behavioral,command,Pre-commit installs via 'uv add --dev pre-commit',uv add --dev pre-commit,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:17816:  claim_text: Pre-commit installs via 'uv add --dev pre-commit'
./docs/audits/2026-05-01-three-way/claims.curated.yaml:17817:  expected_value: uv add --dev pre-commit
./.audit-local/claims.draft.yaml:17816:  claim_text: Pre-commit installs",,MATCH,,
c-1417,modules/honcho/README.md,299,upstream,behavioral,command,"Pre-commit installs three hook types: pre-commit, commit-msg, pre-push","['pre-commit', 'commit-msg', 'pre-push']",,,,UNVERIFIABLE,,
c-1418,modules/honcho/README.md,312,upstream,concrete,tool,Python linter/formatter is ruff,ruff,,,,UNVERIFIABLE,,
c-1419,modules/honcho/README.md,312,upstream,concrete,tool,TypeScript linter is biome,biome,,,,UNVERIFIABLE,,
c-1420,modules/honcho/README.md,313,upstream,concrete,tool,Static type checker is basedpyright,basedpyright,,,,UNVERIFIABLE,,
c-1421,modules/honcho/README.md,314,upstream,concrete,tool,Security scanner is bandit,bandit,,,,UNVERIFIABLE,,
c-1422,modules/honcho/README.md,343,upstream,concrete,path,.env.template file exists in repo root,.env.template,,path missing: .env.template,,MATCH,,
c-1423,modules/honcho/README.md,360,upstream,concrete,path,fly.toml file exists in repo root for Fly.io deployment,fly.toml,,path missing: fly.toml,,MATCH,,
c-1424,modules/honcho/README.md,384,upstream,concrete,path,config.toml.example file exists in repo root,config.toml.example,,path missing: config.toml.example,,MATCH,,
c-1425,modules/honcho/README.md,390,upstream,concrete,config_section,config.toml has [app] section,[app],,,,UNVERIFIABLE,,
c-1426,modules/honcho/README.md,391,upstream,concrete,config_section,config.toml has [db] section,[db],,,,UNVERIFIABLE,,
c-1427,modules/honcho/README.md,392,upstream,concrete,config_section,config.toml has [auth] section,[auth],,,,UNVERIFIABLE,,
c-1428,modules/honcho/README.md,393,upstream,concrete,config_section,config.toml has [cache] section,[cache],,,,UNVERIFIABLE,,
c-1429,modules/honcho/README.md,394,upstream,concrete,config_section,config.toml has [llm] section,[llm],,,,UNVERIFIABLE,,
c-1430,modules/honcho/README.md,395,upstream,concrete,config_section,config.toml has [deriver] section,[deriver],,,,UNVERIFIABLE,,
c-1431,modules/honcho/README.md,396,upstream,concrete,config_section,config.toml has [peer_card] section,[peer_card],,,,UNVERIFIABLE,,
c-1432,modules/honcho/README.md,397,upstream,concrete,config_section,config.toml has [dialectic] section,[dialectic],,,,UNVERIFIABLE,,
c-1433,modules/honcho/README.md,398,upstream,concrete,config_section,config.toml has [summary] section,[summary],,,,UNVERIFIABLE,,
c-1434,modules/honcho/README.md,399,upstream,concrete,config_section,config.toml has [dream] section,[dream],,,,UNVERIFIABLE,,
c-1435,modules/honcho/README.md,400,upstream,concrete,config_section,config.toml has [webhook] section,[webhook],,,,UNVERIFIABLE,,
c-1436,modules/honcho/README.md,401,upstream,concrete,config_section,config.toml has [metrics] section,[metrics],,,,UNVERIFIABLE,,
c-1437,modules/honcho/README.md,402,upstream,concrete,config_section,config.toml has [telemetry] section,[telemetry],,,,UNVERIFIABLE,,
c-1438,modules/honcho/README.md,403,upstream,concrete,config_section,config.toml has [vector_store] section,[vector_store],,,,UNVERIFIABLE,,
c-1439,modules/honcho/README.md,404,upstream,concrete,config_section,config.toml has [sentry] section,[sentry],,,,UNVERIFIABLE,,
c-1440,modules/honcho/README.md,416,upstream,concrete,env_var,DIALECTIC_LEVELS__low__MODEL env var sets the low-reasoning model,DIALECTIC_LEVELS__low__MODEL,,"./modules/honcho/.env:20:DIALECTIC_LEVELS__low__MODEL=o4-mini-2025-04-16
./modules/honcho/.github/workflows/unittest.yml:117:          DIALECTIC_LEVELS__low__MODEL: test
./docs/audits/2026-05-01-three-way/claims.curated.yaml:18107:  claim_text: DIALECTIC_LEVELS__low__MODEL env var sets the low-reaso",,MATCH,,
